TabName|FLD_NO|FLD_NAME|FLD_TYPE|FLD_LEN|ISPK|NOTE
-------|------|--------|--------|-------|----|----
CUST|1|CUS_NO|A|12|*|客户代号
CUST|2|IDX2|A|8|NULL|中类代号
CUST|3|CUS_ARE|A|20||区域
CUST|4|MAS_CUS|A|12|NULL|归属对象
CUST|5|OBJ_ID|A|1||客户类别(1:客户;2:厂商;3:客户厂商)
CUST|6|NAME|A|100||全称
CUST|7|SNM|A|30|NULL|简称
CUST|8|NM_ENG|M|200|NULL|英文名称
CUST|9|PAY_DD|S|NULL|NULL|保留!
CUST|10|CLS_MTH|A|1|NULL|结帐类别
CUST|11|CLS_DD|S|NULL|NULL|起算日
CUST|12|MM_END|S|NULL|NULL|间隔天数
CUST|13|CHK_DD|S|NULL|NULL|票据到期日
CUST|14|UNI_NO|A|20|NULL|统一编号
CUST|15|BOS_NM|A|30|NULL|负责人
CUST|16|CNT_JOB1|A|6|NULL|联络人1职称
CUST|17|CNT_MAN1|A|100||联络人1
CUST|18|CNT_JOB2|A|6|NULL|联络人2职称
CUST|19|CNT_MAN2|A|100||联络人2
CUST|20|ACC_MAN|A|100||会计
CUST|21|SAL|A|12|NULL|责任业务
CUST|22|TEL1|A|100||电话1
CUST|23|TEL2|A|100||电话2
CUST|24|FAX|A|100||传真
CUST|25|ADR1|M|200|NULL|发票地址
CUST|26|ADR2|M|200|NULL|公司地址
CUST|27|ADR_ENG|M|200|NULL|英文地址
CUST|28|ZIP|A|20|NULL|邮政编码
CUST|29|LIM_NR|N|NULL|NULL|信用额度
CUST|30|LIM_NC|N|NULL|NULL|票据信用额度
CUST|31|CRD_ID|A|1|NULL|信用管制
CUST|32|INV_ID|A|2|NULL|发票类别
CUST|33|ID1_TAX|A|1||扣税类别(1.不计税[√] 2.应税内含 3.应税外加)
CUST|34|ID2_TAX|A|1||按外币冲销否(T按外币冲销 F不按外币冲销[√])
CUST|35|CLS1|A|80|NULL|结帐方式
CUST|36|CLS2|A|1||立帐方式(1单张立帐[√] 2不立帐 3收到发票才立帐)
CUST|37|STR_DD|@|NULL|NULL|起始往来日期
CUST|38|END_DD|@|NULL|NULL|截止往来日期
CUST|39|CUR|A|4|NULL|使用币别
CUST|40|CRD_NR_NC|A|1||信用管制(1提示[√] 2管制 3不管制)
CUST|41|REM|M|200|NULL|摘要
CUST|42|E_MAIL|A|50|NULL|电子邮件
CUST|43|SEND_MTH|A|200|NULL|送货方式
CUST|44|SEND_WH|A|12|NULL|送货仓
CUST|45|BNK_NAME|A|40|NULL|保留!
CUST|46|ID_CODE|A|30|NULL|银行帐号
CUST|47|CUS_LEVEL|A|1||客户等级(1总代理[√]2一级代理3二级代理4经销/批发5一般客户)
CUST|48|INC_CHECK|A|1|NULL|保留!
CUST|49|LS_RTO|N|NULL|NULL|利息率
CUST|50|COMPNET|A|100||公司网站
CUST|51|COMP_DD|@|NULL|NULL|成立时间
CUST|52|CAPSUM|N|NULL|NULL|资本总额
CUST|53|BUSISUM|N|NULL|NULL|营业总额
CUST|54|SALMS|I|NULL|NULL|员工数
CUST|55|BUSINOTE|A|50|NULL|营业性质
CUST|56|WORKITM|M|1|NULL|经营项目
CUST|57|MAIN_PRD|M|1|NULL|主要产品
CUST|58|CHK_CRD|A|1||信用额度含票据否(T上下属共用信用额度 F上下属不共用[√])
CUST|59|S_FLAG|A|1|NULL|保留!
CUST|60|INITNUM|N|NULL|NULL|保留!
CUST|61|NOTIFY|A|30|NULL|到港联络人
CUST|62|BROKER|A|30|NULL|报关行
CUST|63|VESSEL|A|60|NULL|船名
CUST|64|LOADING_PORT|A|60|NULL|装货港/收货地
CUST|65|DIS_PORT|A|60|NULL|卸货港/目的地
CUST|66|MANU_PLACE|A|60|NULL|产地
CUST|67|EPAPER|A|1|NULL|是否订阅电子报
CUST|68|TRAN_REC|A|1|NULL|是否订阅交易记录
CUST|69|PSWD|A|20|NULL|密码
CUST|70|PSWD_HIT|A|80|NULL|密码提示
CUST|71|PSWD_ANS|A|20|NULL|密码提示答案
CUST|72|APPLY_DD|@|NULL|NULL|核准日
CUST|73|BIZ_DSC|A|10|NULL|行业别
CUST|74|COUNTRY|A|20|NULL|国家
CUST|75|BANK_NO|A|7|NULL|银行代号
CUST|76|ACC_NO_AR|A|20|NULL|应收帐款科目
CUST|77|ACC_NO_AP|A|20|NULL|应付帐款科目
CUST|78|ACC_NO_R0|A|20|NULL|应收票据科目
CUST|79|ACC_NO_P0|A|20|NULL|应付票据科目
CUST|80|SO_CRD|A|1|NULL|信用管制含订单否
CUST|81|FP_NAME|A|80||发票名称
CUST|82|CHK_FAX|A|1|NULL|信用管制含传真汇款否
CUST|83|RTO_TAX|N|NULL|NULL|税率
CUST|84|CHK_CUS_IDX|A|1||信用检测(1依客户[√] 2依客户+中类)
CUST|85|CY_ID|A|1|NULL|承运单位否
CUST|86|REGIST_CODE|A|20|NULL|企业注册编码
CUST|87|CORP_ID|A|4|NULL|企业类型
CUST|88|M_CUST|A|4|NULL|主管海关
CUST|89|SAL_NO|A|12|NULL|主报关员
CUST|90|CHK_DEP|A|20|NULL|审核部门
CUST|91|RTO_KK|N|NULL|NULL|扣款比例
CUST|92|DEP|A|8|NULL|所属部门
CUST|93|RTO_FL|N|NULL|NULL|返利比率
CUST|94|RTO_YL|N|NULL|NULL|预留比率
CUST|95|DEP1|A|8|NULL|集团分公司
CUST|96|USR|A|12|NULL|登陆人
CUST|97|CHK_INCLUDE|A|1|NULL|信用额度含下属
CUST|98|CHK_IRP|A|1|NULL|信用额度含预收款否
CUST|99|CHK_TRP|A|1|NULL|信用额度含暂收款否
CUST|100|CHK_MAN|A|12|NULL|审核人
CUST|101|CLS_DATE|@|NULL|NULL|审核日期
CUST|102|CHK_PAY1|A|1|NULL|交易管制方式一
CUST|103|PAY_DAYS|S|NULL|NULL|帐龄天数
CUST|104|PAY_FLAG|A|1|NULL|帐龄计算方式(1.依交易日;2.依结帐日)
CUST|105|CHK_PAY2|A|1|NULL|交易管制方式二
CUST|106|CHK_PAY3|A|1|NULL|交易管制方式三
CUST|107|AMTN_MAX_PAY|N|NULL|NULL|订货金额上限
CUST|108|CHK_QK|A|1|NULL|欠款控制
CUST|109|AMTN_QK|N|NULL|NULL|欠款额度
CUST|110|USR1|A|12|NULL|录入员
CUST|111|SYS_DATE|@|NULL|NULL|输入日期
CUST|112|RTO_DISCNT|N|NULL|NULL|折扣率
CUST|113|CHK_IRP2|A|1||收款含预/暂收款否
CUST|114|LOGON|A|1||是否登陆用户
CUST|115|WH_NO|A|12||所属仓库
CUST|116|STOP_ORDER|A|1||停止订货
CUST|117|RTN_CTRL|A|1||是否控制退货
CUST|118|DRP_ID|A|1||是否分经/销商
CUST|119|UPR4_ID|A|1||执行分销定价政策
CUST|120|YH_WH1|A|12||要货库位1
CUST|121|YH_WH2|A|12||要货库位2
CUST|122|ACC_NO_IR|A|20||预收帐款科目
CUST|123|ACC_NO_IP|A|20||预付帐款科目
CUST|124|B2C_ID|A|1||是否B2C登录用户
CUST|125|CARD_NO|A|20||会员卡号
CUST|126|UP_DD|T|0||上次更新时间
CUST|127|PRTWEEKS_PO|S|0||采购计划打印周数
CUST|128|SOWEEKS_PO|S|0||确定采购订单周数
CUST|129|LANG_ID|A|10||缺省语言别
CUST|130|CHK_DRP1|A|1||采购确认
CUST|131|CHK_DRP2|A|1||收料确认
CUST|132|CHK_DRP3|A|1||托工确认
CUST|133|SRV_NO|A|12||服务人员
CUST|134|CUS_IDX|A|10||客户类别
CUST|135|XN_NO|A|20||性能分类代号
CUST|136|CWORK|I|0||CWORK登录人数
CUST|137|CHK_BARCODE|A|1||条形码控制
CUST|138|ACC_NO_ZP|A|20||暂估应付帐款科目
CUST|139|HM_ID|A|1||是否豁免
CUST|140|PSWD_PAY|A|20||支付密码
CUST|141|AMTN_FL|N|0||返利金额
CUST|142|AMTN_FLED|N|0||已返利金额
CUST|143|CHK_SBRTO|A|1||计算销货退回率否
CUST|144|DEPRO_NO|A|8||部门群组代号
CUST|145|RTO_FQSK|N|0||首付比例
CUST|146|DATEFLAG_FQSK|A|1||首付日期方式
CUST|147|DATE_FQSK|@|0||首付指定日期
CUST|148|QS_FQSK|I|0||期数
CUST|149|LOCAL_ID|A|1||Sunlike 客户语言别
CUST|150|RULE_ID|I|0||Sunlike 客户角色
CUST|151|TEL1_CODE|A|10||Sunlike 联络电话1区码
CUST|152|UNI_NO2|A|20||Sunlike 统一编号2
CUST|153|FP_NAME2|A|50||Sunlike 发票抬头2
CUST|154|CODE_NAME|A|100||帐户名称
CUST|155|CHK_KD|A|1||快递否
CUST|156|WS_CUS_NO|A|20||WS客户对应的注册码
CUST|157|AUTO_CASN_CHK|A|1||自动带出工程案号
CUST|158|NSR_CODE|A|20||纳税人识别号
CUST|159|NAME_PY|A|150||助记码
CUST|160|BIZ_DSC1|A|10||副行业别
CUST|161|CUS_SRC|A|20||来源情况
CUST|162|ACC_NO_AR2|A|20||应收其它帐款
CUST|163|ACC_NO_AP2|A|20||应付费用
CUST|164|VISIT_LIMIT|I|0||拜访次数设置
CUST|165|BB_DD|@|0||报备日期
CUST|166|SO_DD|@|0||公共客户-未成交期限
CUST|167|MOB_ID|A|2||审核模板
CUST|168|TT_TYPE_SET|A|20||摊提方式设置
CUST|169|EX_TRD_ID|A|1||出口客户否
CUST|170|IM_TRD_ID|A|1||进出口厂商类别
CUST|171|CUS_NO_KD|A|12||缺省快递公司
CUST|172|CHK_ZHANG_ID2|A|1||信用管制含不立帐销/退/折单
CUST|173|PJSQ_WH|A|12||配件申请默认仓库
CUST|174|JD_NO|A|20||京东快递商代号
CUST|175|FP_TYPE|A|1||电子发票类型(1.B2B 2.B2C 3.B2G)
CUST|176|CHK_CX|A|1||启用促销否
DEPT|1|DEP|A|8|*|部门代号
DEPT|2|NAME|A|30|NULL|名称
DEPT|3|ENG_NAME|A|30|NULL|英文名称
DEPT|4|UP|A|8|NULL|上层部门
DEPT|5|STOP_DD|@|NULL|NULL|停用日期
DEPT|6|RATE|N|NULL|NULL|机台费率
DEPT|7|DAYTIME|N|NULL|NULL|日工作小时
DEPT|8|IS_POS|A|1|NULL|是否为Pos分店
DEPT|9|MAKE_ID|A|1||部门性质(1生产 2管理 3生产/管理[√])
DEPT|10|RT_MAKE|N|NULL|NULL|制造费率
DEPT|11|RT_MAN|N|NULL|NULL|人工费率
DEPT|12|RT_PRD|N|NULL|NULL|耗料费率
DEPT|13|RT_OUT|N|NULL|NULL|托工费率
DEPT|14|GROUP_ID|A|1||是集团分公司(Y集团分公司 默认值为空)
DEPT|15|USR|A|12|NULL|录入员
DEPT|16|SYS_DATE|@|NULL|NULL|输入日期
DEPT|17|EXP_RTO|N|0||放宽系数
DEPT|18|FT_EVA|N|0||评比系数
DEPT|19|UP_DD|T|0||上次更新时间
DEPT|20|SPC_NO|A|4||分组代号
DEPT|21|NAME_PY|A|30||助记码
DEPT|22|DEP_GSTD|A|8||对应的集团部门代号
DEPT|23|CUS_NOS|A|200||客户代号
DEPT|24|KNDS|A|200||产品中类
INDX|1|IDX_NO|A|10|*|中类代号
INDX|2|NAME|A|50|NULL|名称
INDX|3|IDX_UP|A|10|NULL|上层中类
INDX|4|STOP_DD|@|NULL|NULL|停用日期
INDX|5|REM|A|60|NULL|备注
INDX|6|UP_STD|N|NULL|NULL|标准价格
INDX|7|UP_DD|T|0||上次更新时间
INDX|8|WEB_TITLE|A|200||Web标题
INDX|9|WEB_DESCRIPTION|A|200||Web描述
INDX|10|WEB_KEYWORDS|A|200||Web关键字
INDX|11|DAY_SUPPLY|A|1||是否日供货
INDX|12|CHK_YH|A|1||要货过滤否
INDX|13|LOS_RTO|N|0||损耗率
INDX|14|CHK_POS|A|1||POS过滤否
MF_BG|1|BG_ID|A|2|*|变更单ID(受订:IS/采购:IP/请购:IT)
MF_BG|2|BG_NO|A|20|*|变更单号
MF_BG|3|BG_DD|@|NULL|NULL|变更日期
MF_BG|4|SAL_NO|A|12|NULL|变更人
MF_BG|5|OS_NO|A|20||变更受订/采购单/请购单
MF_BG|6|DEP|A|8|NULL|部门代号
MF_BG|7|REM|M|0||变更原因
MF_BG|8|USR|A|12|NULL|制单人
MF_BG|9|CPY_SW|A|1|NULL|拷贝注记
MF_BG|10|PRT_SW|A|1|NULL|打印注记
MF_BG|11|CHK_MAN|A|12|NULL|审核人
MF_BG|12|CLS_DATE|@|NULL|NULL|终审日期
MF_BG|13|CUR_ID|A|4|NULL|币别
MF_BG|14|EXC_RTO|N|NULL|NULL|汇率
MF_BG|15|TAX_ID|A|1|NULL|扣税类别
MF_BG|16|MOB_ID|A|2|NULL|审核模版
MF_BG|17|LOCK_MAN|A|12|NULL|锁单人
MF_BG|18|LOCK_DATE|@|0||锁单时间
MF_BG|19|SYS_DATE|@|NULL|NULL|输单日期
MF_BG|20|PRT_USR|A|12|NULL|打印人员
MF_BG|21|BIL_TYPE|A|2||单据类别
MF_BG|22|CANCEL_ID|A|1|NULL|作废标记
MF_BG|23|SQ_ID|A|1||影响请购单中的已交量
MF_BG|24|PRT_DATE|@|0||打印日期
MF_BG|25|MODIFY_DD|@|0||最近修改日期
MF_BG|26|MODIFY_MAN|A|12||最近修改人
MF_BG|27|BG_TYPE|A|1||变更类型
MF_BOM|1|BOM_NO|A|38|*|BOM代号
MF_BOM|2|NAME|A|100|NULL|名称
MF_BOM|3|PRD_NO|A|30||货品代号
MF_BOM|4|PRD_MARK|A|40|NULL|货品特征
MF_BOM|5|PF_NO|A|6||版本
MF_BOM|6|WH_NO|A|12|NULL|仓号
MF_BOM|7|PRD_KND|A|1|NULL|类别
MF_BOM|8|UNIT|A|1|NULL|单位
MF_BOM|9|QTY|N|NULL|NULL|数量
MF_BOM|10|QTY1|N|NULL|NULL|副单位数量
MF_BOM|11|CST_MAKE|N|NULL|NULL|制造费用
MF_BOM|12|CST_PRD|N|NULL|NULL|物料
MF_BOM|13|CST_MAN|N|NULL|NULL|人工
MF_BOM|14|CST_OUT|N|NULL|NULL|托工费用
MF_BOM|15|USED_TIME|N|NULL|NULL|工时
MF_BOM|16|CST|N|0||原料
MF_BOM|17|USR_NO|A|12|NULL|经办人
MF_BOM|18|TREE_STRU|G|1|NULL|保留!
MF_BOM|19|DEP|A|8||制造部门
MF_BOM|20|PHOTO_BOM|G|1|NULL|BOM图片
MF_BOM|21|EC_NO|A|20|NULL|工程变更号
MF_BOM|22|VALID_DD|@|NULL|NULL|生效日期
MF_BOM|23|END_DD|@|NULL|NULL|截止日期
MF_BOM|24|REM|M|100|NULL|备注
MF_BOM|25|USR|A|12|NULL|制单人
MF_BOM|26|CHK_MAN|A|12|NULL|审核注记
MF_BOM|27|PRT_SW|A|1|NULL|打印注记
MF_BOM|28|CPY_SW|A|1|NULL|拷贝注记
MF_BOM|29|CLS_DATE|@|NULL|NULL|终审日期
MF_BOM|30|MOB_ID|A|2|NULL|审核模版
MF_BOM|31|LOCK_MAN|A|12|NULL|锁单人
MF_BOM|32|LOCK_DATE|@|0||锁单时间
MF_BOM|33|SEB_NO|A|200||设备代号
MF_BOM|34|MOD_NO|A|200|NULL|使用模具
MF_BOM|35|TIME_CNT|N|NULL|NULL|机时
MF_BOM|36|PRT_USR|A|12|NULL|打印人员
MF_BOM|37|DEP_INC|A|8||所属部门
MF_BOM|38|SPC|A|200|NULL|规格
MF_BOM|39|SYS_DATE|@|0||创建日期
MF_BOM|40|CST_MAN_ML|N|0||直接人工(原料)
MF_BOM|41|CST_MAK_ML|N|0||制造费用(原料)
MF_BOM|42|CST_PRD_ML|N|0||耗用物料(原料)
MF_BOM|43|CST_OUT_ML|N|0||托工费用(原料)
MF_BOM|44|CST_ML|N|0||原料成本(原料)
MF_BOM|45|BZ_KND|A|20||包装类型
MF_BOM|46|CST_FCP|N|0||副产品成本
MF_BOM|47|CANCEL_ID|A|1|NULL|作废标记
MF_BOM|48|DEPRO_NO|A|8||部门群组代号
MF_BOM|49|CUS_NO|A|12||客户代号
MF_BOM|50|PRT_DATE|@|0||打印日期
MF_BOM|51|QTY_C1|N|0||专案栏位1
MF_BOM|52|QTY_C2|N|0||专案栏位2
MF_BOM|53|MODIFY_DD|@|0||最近修改日期
MF_BOM|54|MODIFY_MAN|A|12||最近修改人
MF_CS|1|CS_NO|A|20|*|变更单号
MF_CS|2|CS_DD|@|NULL|NULL|申请日期
MF_CS|3|STATUS|A|1|NULL|状态
MF_CS|4|REASON|A|100|NULL|原因
MF_CS|5|REM|M|40|NULL|备注
MF_CS|6|SAL_NO|A|12|NULL|经办人
MF_CS|7|CHG_DD|@|NULL|NULL|变更日期
MF_CS|8|USR|A|12|NULL|制单人
MF_CS|9|CHK_MAN|A|12|NULL|审核人
MF_CS|10|CPY_SW|A|1|NULL|拷贝注记
MF_CS|11|PRT_SW|A|1|NULL|打印注记
MF_CS|12|CLS_DATE|@|NULL|NULL|最后修改日
MF_CS|13|DEP|A|8|NULL|部门
MF_CS|14|BIL_TYPE|A|2|NULL|单据类别
MF_CS|15|MOB_ID|A|2|NULL|审核模版
MF_CS|16|LOCK_MAN|A|12|NULL|锁单人
MF_CS|17|LOCK_DATE|@|0||锁单时间
MF_CS|18|SYS_DATE|@|NULL|NULL|输单日期
MF_CS|19|PRT_USR|A|12|NULL|打印人员
MF_CS|20|CANCEL_ID|A|1|NULL|作废标记
MF_CS|21|PRT_DATE|@|0||打印日期
MF_CS|22|MODIFY_DD|@|0||最近修改日期
MF_CS|23|MODIFY_MAN|A|12||最近修改人
MF_DA|1|DA_ID|A|2|*|分析单据ID
MF_DA|2|DA_NO|A|20|*|分析单号
MF_DA|3|DA_DD|D|0||分析日期
MF_DA|4|DEP|A|8||部门代号
MF_DA|5|BIL_TYPE|A|2||单据类别
MF_DA|6|USR_MAN|A|12||分析人员
MF_DA|7|REM|M|0||备注
MF_DA|8|USR|A|12||制单人
MF_DA|9|SYS_DATE|D|0||输单日期
MF_DA|10|CHK_MAN|A|12||审核人员
MF_DA|11|CLS_DATE|D|0|| 终审日期
MF_DA|12|MOB_ID|A|2||审核模板
MF_DA|13|LOCK_MAN|A|12||锁单人
MF_DA|14|LOCK_DATE|@|0||锁单时间
MF_DA|15|PRT_SW|A|1||打印注记
MF_DA|16|PRT_USR|A|12||打印者
MF_DA|17|CPY_SW|A|1||拷贝注记
MF_DA|18|CANCEL_ID|A|1|NULL|作废标记
MF_DA|19|PRT_MO|A|1||生产单据明细打印
MF_DA|20|PRT_PO|A|1||采购明细打印
MF_DA|21|PRT_DATE|@|0||打印日期
MF_DA|22|PRT_PO_DATE|@|0||采购明细打印日期
MF_DA|23|PRT_MO_DATE|@|0||自制建议打印日期
MF_DA|24|MODIFY_DD|@|0||最近修改日期
MF_DA|25|MODIFY_MAN|A|12||最近修改人
MF_HJ|1|HJ_ID|A|1|*|核价类别(1:售价核价;2:采购核价;3:托工核价)
MF_HJ|2|HJ_NO|A|20|*|核价单号
MF_HJ|3|HJ_DD|@|0||核价日期
MF_HJ|4|SAL_NO|A|12||核价员
MF_HJ|5|DEP|A|12||核价部门
MF_HJ|6|BIL_ID|A|2||转入单ID
MF_HJ|7|BIL_NO|A|25||转入单号
MF_HJ|8|BIL_TYPE|A|2||单据类别
MF_HJ|9|STA_DD|@|0||生效日期
MF_HJ|10|END_DD|@|0||截止日期
MF_HJ|11|MOB_ID|A|2||审核模版
MF_HJ|12|USR|A|12||制单人
MF_HJ|13|SYS_DATE|@|0||输单日期
MF_HJ|14|CHK_MAN|A|12||审核人
MF_HJ|15|CLS_DATE|@|0||终审日期
MF_HJ|16|LOCK_MAN|A|12||锁单人
MF_HJ|17|LOCK_DATE|@|0||锁单时间
MF_HJ|18|REM|A|100||备注
MF_HJ|19|CUS_NO|A|12||客户厂商
MF_HJ|20|CUR_ID|A|10||币别
MF_HJ|21|PRT_SW|A|1||打印注记
MF_HJ|22|CPY_SW|A|1||拷贝注记
MF_HJ|23|PRT_USR|A|12|NULL|打印人员
MF_HJ|24|FLAG_QTY|A|1||数量是否写入定价政策
MF_HJ|25|ISOVERSH|A|1||终审人可越级审核
MF_HJ|26|FLAG_E_DD|A|1||核价后,旧单价自动截止
MF_HJ|27|CANCEL_ID|A|1|NULL|作废标记
MF_HJ|28|PRT_DATE|@|0||打印日期
MF_HJ|29|MODIFY_DD|@|0||最近修改日期
MF_HJ|30|MODIFY_MAN|A|12||最近修改人
MF_HJ|31|CUS_IDX|A|10||客户主类别
MF_IJ|1|IJ_ID|A|2|*|单据别(IJ;IQ;XA;XB;XC;XD;XE;XF;XG)
MF_IJ|2|IJ_NO|A|20|*|调整单号
MF_IJ|3|IJ_DD|@|NULL|NULL|调整日期
MF_IJ|4|IJ_REASON|A|4|NULL|调整原因
MF_IJ|5|FIX_CST|A|1|NULL|成本别
MF_IJ|6|ACC_NO_D|A|20|NULL|借方会计科目
MF_IJ|7|ACC_NO_C|A|20|NULL|贷方会计科目
MF_IJ|8|DEP|A|8|NULL|部门代号
MF_IJ|9|VOH_ID|A|2|NULL|凭证模版代号
MF_IJ|10|VOH_NO|A|20|NULL|凭证号码
MF_IJ|11|REF_NO|A|20|NULL|盘点单号
MF_IJ|12|BAT_NO|A|40|NULL|批号
MF_IJ|13|MAN_NO|A|12|NULL|经办人
MF_IJ|14|REM|M|30|NULL|摘要
MF_IJ|15|USR|A|12|NULL|录入员
MF_IJ|16|CHK_MAN|A|12|NULL|审核注记
MF_IJ|17|PRT_SW|A|1|NULL|打印注记
MF_IJ|18|CPY_SW|A|1|NULL|拷贝注记
MF_IJ|19|BIL_NO|A|20|NULL|来源单号
MF_IJ|20|BIL_ID|A|2|NULL|来源单ID
MF_IJ|21|CLS_DATE|@|NULL|NULL|终审日期
MF_IJ|22|POS_NO|A|20|NULL|
MF_IJ|23|IJID|N|NULL|NULL|POS调整单跳号数量
MF_IJ|24|CAS_NO|A|20||工程案号
MF_IJ|25|BIL_TYPE|A|2|NULL|单据类别
MF_IJ|26|CNTT_NO|A|40|NULL|合同编号
MF_IJ|27|ACC_NO_SS|A|20|NULL|标准成本损失
MF_IJ|28|ACC_NO_SY|A|20|NULL|标准成本收益
MF_IJ|29|MOB_ID|A|2|NULL|审核模版
MF_IJ|30|LOCK_MAN|A|12|NULL|锁单人
MF_IJ|31|LOCK_DATE|@|0||锁单时间
MF_IJ|32|FJ_NUM|S|NULL|NULL|附件张数
MF_IJ|33|SYS_DATE|@|NULL|NULL|输单日期
MF_IJ|34|POS_ID|A|1||区分来源POS单号标志
MF_IJ|35|CUS_NO|A|12||客户代号
MF_IJ|36|TASK_ID|I|0||任务编号
MF_IJ|37|PRT_USR|A|12||打印人
MF_IJ|38|SQ_ID|A|2||申请单ID
MF_IJ|39|SQ_NO|A|25||申请单号
MF_IJ|40|SQ_ITM|I|0||
MF_IJ|41|ISSVS|A|1||是维修单
MF_IJ|42|FROMCB_CALC|A|1||是否成本计算自动产生的单据
MF_IJ|43|JH_SO_NO|A|20||计划/受订单号
MF_IJ|44|TZZG|A|1||调整暂估差额
MF_IJ|45|YG_NO|A|65||作业人员代号(可多个)
MF_IJ|46|CANCEL_ID|A|1|NULL|作废标记
MF_IJ|47|CUR_ID_IFRS|A|4||功能货币
MF_IJ|48|EXC_RTO_IFRS|N|0||汇率(功能货币)
MF_IJ|49|PRT_DATE|@|0||打印日期
MF_IJ|50|MODIFY_DD|@|0||最近修改日期
MF_IJ|51|MODIFY_MAN|A|12||最近修改人
MF_IJ|52|SCAN_ID|A|1||扫描状态
MF_IJ|53|SCAN_USR|A|12||扫描人
MF_IJ|54|SCAN_DATE|@|0||扫描日期
MF_IJ|55|SCAN_USR1|A|12||扫描人
MF_IJ|56|SCAN_DATE1|@|0||扫描日期
MF_JH|1|JH_NO|A|20|*|计划单号
MF_JH|2|JH_DD|@|0|NULL|计划日期
MF_JH|3|DEP|A|8|NULL|部门
MF_JH|4|SAL_NO|A|12|NULL|经办
MF_JH|5|BAT_NO|A|40|NULL|批号
MF_JH|6|CLOSE_ID|A|1||分析结案
MF_JH|7|REM|M|0||备注
MF_JH|8|CPY_SW|A|1|NULL|拷贝注记
MF_JH|9|USR|A|12|NULL|制单人
MF_JH|10|CHK_MAN|A|12|NULL|审核
MF_JH|11|PRT_SW|A|1|NULL|打印注记
MF_JH|12|POS_NO|A|14|NULL|
MF_JH|13|POS_ID|A|1|NULL|
MF_JH|14|CLS_DATE|@|NULL|NULL|终审日期
MF_JH|15|OUTDEP|A|8|NULL|
MF_JH|16|BIL_TYPE|A|2|NULL|单据类别
MF_JH|17|CNTT_NO|A|40|NULL|合同编号
MF_JH|18|EST_DD|@|NULL|NULL|需求日期
MF_JH|19|MOB_ID|A|2|NULL|审核模版
MF_JH|20|LOCK_MAN|A|12|NULL|锁单人
MF_JH|21|LOCK_DATE|@|0||锁单时间
MF_JH|22|SYS_DATE|@|NULL|NULL|输单日期
MF_JH|23|SO_NO|A|25|NULL|受订单号
MF_JH|24|CUS_OS_NO|A|30||客户订单
MF_JH|25|PRT_USR|A|12|NULL|打印人员
MF_JH|26|COMB_ID|S|0||受订合并计划选项
MF_JH|27|CUS_NO|A|12||客户代号
MF_JH|28|CAS_NO|A|20||工程案号
MF_JH|29|CANCEL_ID|A|1|NULL|作废标记
MF_JH|30|CLS_ID_SC|A|1||生产结案注记
MF_JH|31|PRT_DATE|@|0||打印日期
MF_JH|32|MODIFY_DD|@|0||最近修改日期
MF_JH|33|MODIFY_MAN|A|12||最近修改人
MF_JH|34|CLS_ME_ID|A|1||订单评审分析标志
MF_ML|1|MLID|A|2|*|领料ID(ML;M2;M3;M4;M5;M6)
MF_ML|2|ML_NO|A|20|*|领料单号
MF_ML|3|ML_DD|@|NULL|NULL|领料日期
MF_ML|4|BIL_ID|A|2|NULL|识别码
MF_ML|5|BIL_NO|A|20|NULL|来源单号
MF_ML|6|ML_ID|A|1|NULL|领/退注记(1.领料2.退料3.补料4.托工领料5.托工退料6.托工补料)
MF_ML|7|FIX_CST|A|1||成本别(1.变动成本、2.固定成本)-弃用
MF_ML|8|BAT_NO|A|40|NULL|批号
MF_ML|9|MO_NO|A|20|NULL|制令单号
MF_ML|10|MRP_NO|A|30|NULL|成品代号
MF_ML|11|PRD_NAME|A|100|NULL|成品名称
MF_ML|12|PRD_MARK|A|40|NULL|货品特征
MF_ML|13|UNIT|A|1|NULL|单位
MF_ML|14|WH_MTL|A|12|NULL|原料库
MF_ML|15|QTY|N|NULL|NULL|数量
MF_ML|16|QTY1|N|NULL|NULL|数量1
MF_ML|17|VOH_ID|A|2|NULL|模版代号
MF_ML|18|VOH_NO|A|20|NULL|凭证模版
MF_ML|19|USR_NO|A|12|NULL|经办人
MF_ML|20|DEP|A|8|NULL|部门
MF_ML|21|REM|M|0||备注
MF_ML|22|CUS_NO|A|12|NULL|托工厂商
MF_ML|23|TZ_NO|A|20|NULL|转入单号
MF_ML|24|CPY_SW|A|1|NULL|拷贝注记
MF_ML|25|FT_ID|A|2|NULL|分摊标志
MF_ML|26|USR|A|12|NULL|制单人
MF_ML|27|CHK_MAN|A|12|NULL|审核
MF_ML|28|PRT_SW|A|1|NULL|打印注记
MF_ML|29|CLS_DATE|@|NULL|NULL|终审日期
MF_ML|30|ID_NO|A|38|NULL|配方号
MF_ML|31|LM_NO|A|20|NULL|批次领料单号
MF_ML|32|BIL_TYPE|A|2|NULL|单据类别
MF_ML|33|CNTT_NO|A|40|NULL|合同编号
MF_ML|34|MOB_ID|A|2|NULL|审核模版
MF_ML|35|LOCK_MAN|A|12|NULL|锁单人
MF_ML|36|LOCK_DATE|@|0||锁单时间
MF_ML|37|FJ_NUM|S|NULL|NULL|附件张数
MF_ML|38|SYS_DATE|@|NULL|NULL|输单日期
